Ti,V,Fe,Co,Ni,Zr,Mo,Sn,W,CM_type,CM_morph,MS2_morph,CP_morph,SSA,C,Cation,Anion,P_low,P_high,CD,Cs,Cs_zscore
False,False,False,False,True,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,42.3,1.0,Na,OH,0.0,0.8,0.25,264.0,-0.5911761235850168
False,False,False,False,True,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,42.3,1.0,Na,OH,0.0,0.8,0.5,253.0,-0.6081342925934915
False,False,False,False,True,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,42.3,1.0,Na,OH,0.0,0.8,1.0,246.0,-0.6189258546897936
False,False,False,False,True,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,42.3,1.0,Na,OH,0.0,0.8,2.0,241.0,-0.6266341133300093
False,False,False,False,True,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,42.3,1.0,Na,OH,0.0,0.8,5.0,238.0,-0.6312590685141387
False,False,False,False,False,False,False,False,True,NoCP,NoCP,flower-like clusters,NoCP,3.7,1.0,K,OH,0.0,0.5,0.2,368.0,-0.4308443438685293
False,False,False,False,False,False,False,False,True,NoCP,NoCP,flower-like clusters,NoCP,3.7,1.0,K,OH,0.0,0.5,1.0,360.0,-0.44317755769287454
False,False,False,False,False,False,False,False,True,NoCP,NoCP,flower-like clusters,NoCP,3.7,1.0,K,OH,0.0,0.5,3.0,287.0,-0.5557181338400244
False,False,False,False,False,False,False,False,True,NoCP,NoCP,flower-like clusters,NoCP,3.7,1.0,K,OH,0.0,0.5,4.0,238.0,-0.6312590685141387
False,False,False,False,False,False,False,False,True,NoCP,NoCP,flower-like clusters,NoCP,3.7,1.0,K,OH,0.0,0.5,8.0,177.0,-0.7252998239247708
False,False,False,False,False,False,False,False,True,NoCP,NoCP,flower-like clusters,NoCP,3.7,1.0,K,OH,0.0,0.5,10.0,142.0,-0.779257634406281
False,False,False,False,False,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,10.8,1.0,K,OH,0.0,0.5,0.2,604.0,-0.06701453605034623
False,False,False,False,False,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,10.8,1.0,K,OH,0.0,0.5,1.0,600.0,-0.07318114296251882
False,False,False,False,False,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,10.8,1.0,K,OH,0.0,0.5,2.0,527.0,-0.18572171910966867
False,False,False,False,False,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,10.8,1.0,K,OH,0.0,0.5,4.0,476.0,-0.26434595723986926
False,False,False,False,False,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,10.8,1.0,K,OH,0.0,0.5,8.0,391.0,-0.3953863541235369
False,False,False,False,False,False,False,False,True,CNF,1D fibers,flower-like clusters,supported,10.8,1.0,K,OH,0.0,0.5,10.0,340.0,-0.47401059225373754
